Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length,1-SPFP(masked),1-SPFN(masked),TC(masked),Compression(masked),Average Terminal Gap length
ChtBD,KAlign,0.966265060241,0.968599033816,0.967432047029,0.883720930233,0.966265060241,1.0,0.40665221619,0.487804878049,5.0,45.0,45.0,43.0,0.0127377338955,0.0533333333333,1.5,1.5,0.966265060241,0.968599033816,0.883720930233,1.0,0.2
ricin,KAlign,0.902195217562,0.89972634871,0.900960783136,0.728937728938,0.902195217562,1.02491103203,0.625041880386,0.742738589212,7.0,281.0,288.0,267.0,0.0335477949622,0.0935434672089,2.78787878788,2.0,0.902195217562,0.89972634871,0.728937728938,1.02491103203,3.28571428571
pot,KAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.612652229351,0.650793650794,4.0,70.0,70.0,69.0,0.0488788109728,0.0607142857143,2.83333333333,1.0,1.0,1.0,1.0,1.0,1.75
actin,KAlign,0.616898703793,0.636453689946,0.626676196869,0.215584415584,0.616898703793,0.956140350877,0.602763160125,0.854785478548,4.0,456.0,436.0,382.0,0.0117320411778,0.172149122807,6.28,4.0,0.616898703793,0.636453689946,0.215584415584,0.956140350877,8.75
bv,KAlign,0.096215522771,0.102319236016,0.0992673793937,0.0,0.096215522771,0.9609375,0.873053412914,0.967741935484,7.0,256.0,246.0,199.0,0.122309923335,0.315848214286,6.81927710843,5.0,0.096215522771,0.102319236016,0.0,0.9609375,5.71428571429
Haloperoxidase,KAlign,0.679412077964,0.677679804526,0.678545941245,0.339449541284,0.679412077964,1.06989247312,0.750546612036,0.841698841699,9.0,372.0,398.0,317.0,0.0573120719142,0.228793309438,4.58682634731,2.0,0.679412077964,0.677679804526,0.339449541284,1.06989247312,9.88888888889
hr,KAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.466850061025,0.535211267606,5.0,82.0,82.0,80.0,0.0748331477355,0.0975609756098,3.63636363636,4.0,1.0,1.0,1.0,1.0,3.2
FAD_binding_4,KAlign,0.442648190916,0.458898643256,0.450773417086,0.189393939394,0.442648190916,0.993630573248,0.821594228125,0.905263157895,4.0,314.0,312.0,265.0,0.0922351810238,0.218949044586,5.61224489796,2.0,0.442648190916,0.458898643256,0.189393939394,0.993630573248,4.0
flav,KAlign,0.90480466996,0.896751223854,0.900777946907,0.714285714286,0.90480466996,1.03825136612,0.65038575879,0.794117647059,6.0,183.0,190.0,175.0,0.0909904094331,0.116575591985,3.04761904762,1.0,0.90480466996,0.896751223854,0.714285714286,1.03825136612,3.16666666667
Bac_DNA_binding,KAlign,0.959183673469,0.951417004049,0.955300338759,0.884210526316,0.959183673469,1.0198019802,0.669831363203,0.757894736842,4.0,101.0,103.0,99.0,0.135076326701,0.108910891089,4.4,1.0,0.959183673469,0.951417004049,0.884210526316,1.0198019802,2.75
Stap_Strp_toxin,KAlign,0.694192682108,0.684088653655,0.689140667882,0.329218106996,0.694192682108,1.02362204724,0.674801967022,0.824175824176,6.0,254.0,260.0,238.0,0.0839844654034,0.132545931759,2.92753623188,1.0,0.694192682108,0.684088653655,0.329218106996,1.02362204724,3.91666666667
kringle,KAlign,0.90099009901,0.905150976909,0.90307053796,0.707865168539,0.90099009901,1.03,0.566619523167,0.688311688312,9.0,100.0,103.0,93.0,0.0629497705406,0.171111111111,3.27659574468,1.0,0.90099009901,0.905150976909,0.707865168539,1.03,6.33333333333
rvp,KAlign,0.738305084746,0.736806495264,0.737555790005,0.387387387387,0.738305084746,1.04545454545,0.63385914695,0.764150943396,6.0,132.0,138.0,124.0,0.100794806261,0.194444444444,3.08,3.0,0.738305084746,0.736806495264,0.387387387387,1.04545454545,1.25
blm,KAlign,0.907329988852,0.906193458594,0.906761723723,0.685393258427,0.907329988852,1.01459854015,0.608732633005,0.711462450593,8.0,274.0,278.0,266.0,0.0156326471407,0.0460766423358,1.62903225806,1.0,0.907329988852,0.906193458594,0.685393258427,1.01459854015,1.6875
ghf18,KAlign,0.439759036145,0.452853598015,0.44630631708,0.156441717791,0.439759036145,0.974212034384,0.801401791822,0.8875,5.0,349.0,340.0,289.0,0.0346217631489,0.200573065903,4.11764705882,3.0,0.439759036145,0.452853598015,0.156441717791,0.974212034384,6.5
ndk,KAlign,0.985227272727,0.985227272727,0.985227272727,0.940397350993,0.985227272727,1.0,0.441311587603,0.559440559441,4.0,152.0,152.0,152.0,0.0271261322567,0.0197368421053,2.4,1.0,0.985227272727,0.985227272727,0.940397350993,1.0,1.375
lipase,KAlign,0.994124293785,0.993899683687,0.994011988736,0.977827050998,0.994124293785,1.00221238938,0.262909945551,0.33180778032,5.0,452.0,453.0,449.0,0.00750345371159,0.0119469026549,1.8,1.0,0.994124293785,0.993899683687,0.977827050998,1.00221238938,0.0
PK,KAlign,0.966819625838,0.969557522124,0.968188573981,0.92,0.966819625838,0.99427480916,0.52468294926,0.564835164835,4.0,524.0,521.0,519.0,0.0461332953522,0.0644083969466,4.5,2.5,0.966819625838,0.969557522124,0.92,0.99427480916,6.75
az,KAlign,0.614417802045,0.620975089153,0.617696445599,0.277173913043,0.614417802045,1.0511627907,0.666068076317,0.850574712644,29.0,215.0,226.0,154.0,0.155535607288,0.474097834804,8.12087912088,3.0,0.614417802045,0.620975089153,0.277173913043,1.0511627907,26.8620689655
HMG_box,KAlign,0.876944837341,0.878186968839,0.87756590309,0.62962962963,0.876944837341,1.06741573034,0.75150051136,0.898550724638,5.0,89.0,95.0,86.0,0.0842215131449,0.141573033708,4.84615384615,2.0,0.876944837341,0.878186968839,0.62962962963,1.06741573034,4.6
zf-CCHH,KAlign,0.878553878554,0.892971815912,0.885762847233,0.6,0.878553878554,1.0,0.645335152946,0.851851851852,15.0,39.0,39.0,34.0,0.0878819206667,0.254700854701,2.70909090909,2.0,0.878553878554,0.892971815912,0.6,1.0,3.36666666667
igcon,KAlign,0.778836833603,0.787230568256,0.783033700929,0.457943925234,0.778836833603,1.0350877193,0.670088729725,0.847826086957,12.0,114.0,118.0,104.0,0.0397049783338,0.138157894737,1.73394495413,1.0,0.778836833603,0.787230568256,0.457943925234,1.0350877193,2.5
sodfe,KAlign,0.817924528302,0.815769665036,0.816847096669,0.459330143541,0.817924528302,1.0502283105,0.576749866252,0.677777777778,8.0,219.0,230.0,205.0,0.0333571491553,0.0936073059361,2.8275862069,2.0,0.817924528302,0.815769665036,0.459330143541,1.0502283105,2.6875
DMRL_synthase,KAlign,0.860573715811,0.880546075085,0.870559895448,0.680473372781,0.860573715811,0.956043956044,0.667755917722,0.775362318841,5.0,182.0,174.0,168.0,0.0533965979266,0.131868131868,4.28571428571,3.0,0.860573715811,0.880546075085,0.680473372781,0.956043956044,2.4
CBS,KAlign,0.69387755102,0.661478599222,0.677678075121,0.461538461538,0.69387755102,1.10447761194,0.689152170795,0.766666666667,4.0,67.0,74.0,62.0,0.20935884962,0.205223880597,4.23076923077,1.0,0.69387755102,0.661478599222,0.461538461538,1.10447761194,2.625
sermam-Small,KAlign,0.816336716021,0.817560813062,0.816948764541,0.465384615385,0.816336716021,1.02413793103,0.666620179667,0.743119266055,8.0,290.0,297.0,265.0,0.0705785563785,0.196120689655,3.9224137931,3.0,0.816336716021,0.817560813062,0.465384615385,1.02413793103,8.375
RuBisCO_small,KAlign,0.913457377759,0.915835140998,0.914646259378,0.743243243243,0.913457377759,0.987951807229,0.538122283561,0.701923076923,7.0,166.0,164.0,138.0,0.0703638513591,0.251290877797,9.125,2.0,0.913457377759,0.915835140998,0.743243243243,0.987951807229,14.5714285714
Sm,KAlign,0.790243902439,0.782608695652,0.786426299046,0.571428571429,0.790243902439,1.01075268817,0.804998272552,0.867647058824,4.0,93.0,94.0,81.0,0.0574715066985,0.174731182796,5.90909090909,4.0,0.790243902439,0.782608695652,0.571428571429,1.01075268817,2.5
tln,KAlign,0.830188679245,0.832568807339,0.831378743292,0.614420062696,0.830188679245,0.991150442478,0.564584649463,0.717948717949,4.0,339.0,336.0,318.0,0.033890567578,0.0899705014749,3.38888888889,3.0,0.830188679245,0.832568807339,0.614420062696,0.991150442478,1.5
aldedh,KAlign,0.903531124863,0.905178701678,0.904354913271,0.774900398406,0.903531124863,1.00572519084,0.614808567767,0.726635514019,4.0,524.0,527.0,503.0,0.052136495766,0.0763358778626,4.21052631579,1.0,0.903531124863,0.905178701678,0.774900398406,1.00572519084,11.125
TPR,KAlign,0.289215686275,0.29648241206,0.292849049167,0.0,0.289215686275,1.10126582278,0.829902923445,0.922413793103,6.0,237.0,261.0,186.0,0.18915665485,0.353023909986,20.9166666667,16.0,0.289215686275,0.29648241206,0.0,1.10126582278,20.3333333333
Cu_amine_oxid,KAlign,0.868377935554,0.868852459016,0.868615197285,0.747320061256,0.868377935554,1.01167883212,0.718225351685,0.754966887417,4.0,685.0,693.0,654.0,0.0223853999332,0.0700729927007,2.46153846154,2.0,0.868377935554,0.868852459016,0.747320061256,1.01167883212,3.625
rub,KAlign,0.991836734694,0.991836734694,0.991836734694,0.962962962963,0.991836734694,1.0,0.378913108719,0.545454545455,5.0,54.0,54.0,54.0,0.0685328064662,0.0518518518519,2.8,2.0,0.991836734694,0.991836734694,0.962962962963,1.0,0.7
TMV_coat,KAlign,0.991397849462,0.991397849462,0.991397849462,0.96835443038,0.991397849462,1.0,0.543412367113,0.664556962025,4.0,160.0,160.0,160.0,0.0164457891559,0.01875,3.0,2.0,0.991397849462,0.991397849462,0.96835443038,1.0,0.75
mofe,KAlign,0.796402660218,0.791616586538,0.794009623378,0.577358490566,0.796402660218,0.998357963875,0.70007997088,0.854503464203,6.0,609.0,608.0,525.0,0.0571056154066,0.196223316913,11.203125,5.0,0.796402660218,0.791616586538,0.577358490566,0.998357963875,16.3333333333
ldh,KAlign,0.866295667257,0.876654720983,0.87147519412,0.532432432432,0.866295667257,1.00539083558,0.680548160854,0.843003412969,14.0,371.0,373.0,333.0,0.0333102428426,0.139969195225,2.99176954733,2.0,0.866295667257,0.876654720983,0.532432432432,1.00539083558,7.60714285714
Glyco_hydro_18_D1,KAlign,0.706120092379,0.707345286293,0.706732689336,0.511764705882,0.706120092379,0.988738738739,0.718539924585,0.742957746479,4.0,444.0,439.0,358.0,0.0779531359296,0.24268018018,8.1320754717,4.0,0.706120092379,0.707345286293,0.511764705882,0.988738738739,14.0
cytc,KAlign,0.92309055467,0.921620665251,0.92235560996,0.681818181818,0.92309055467,1.0652173913,0.555258866212,0.673267326733,11.0,138.0,147.0,124.0,0.061738756725,0.194334650856,4.21428571429,5.0,0.92309055467,0.921620665251,0.681818181818,1.0652173913,5.18181818182
hormone_rec,KAlign,0.635926573427,0.664687071722,0.650306822574,0.334519572954,0.635926573427,1.0,0.784890184516,0.848214285714,5.0,308.0,308.0,270.0,0.0535907430819,0.192857142857,5.60377358491,3.0,0.635926573427,0.664687071722,0.334519572954,1.0,4.3
Propep_M14,KAlign,0.944134078212,0.944134078212,0.944134078212,0.840425531915,0.944134078212,1.0,0.505694618273,0.682352941176,4.0,98.0,98.0,94.0,0.0265957446809,0.0535714285714,2.1,2.0,0.944134078212,0.944134078212,0.840425531915,1.0,0.375
S_100,KAlign,0.743760399334,0.754430379747,0.749095389541,0.408163265306,0.743760399334,1.0,0.657035371119,0.816091954023,6.0,103.0,103.0,100.0,0.101165201595,0.152103559871,5.22222222222,3.0,0.743760399334,0.754430379747,0.408163265306,1.0,5.41666666667
serbact,KAlign,0.94499449945,0.949171270718,0.947082885084,0.853403141361,0.94499449945,1.0,0.475470216982,0.648351648352,5.0,205.0,205.0,198.0,0.0345737537438,0.0809756097561,2.18421052632,1.5,0.94499449945,0.949171270718,0.853403141361,1.0,1.6
pgk,KAlign,0.96481559983,0.96481559983,0.96481559983,0.915841584158,0.96481559983,1.0,0.485784743044,0.530303030303,4.0,435.0,435.0,415.0,0.0272829926357,0.067816091954,4.21428571429,1.0,0.96481559983,0.96481559983,0.915841584158,1.0,1.625
cpn60_TCP1,KAlign,0.715506715507,0.747448979592,0.731477847549,0.505813953488,0.715506715507,0.942477876106,0.628134386911,0.806451612903,4.0,226.0,213.0,193.0,0.142902182532,0.288716814159,12.4285714286,6.0,0.715506715507,0.747448979592,0.505813953488,0.942477876106,17.375
ATP-synt,KAlign,0.819672131148,0.829034635225,0.824353383186,0.667326732673,0.819672131148,0.983177570093,0.635460341645,0.795505617978,4.0,535.0,526.0,501.0,0.0280352941809,0.0995327102804,6.26470588235,5.0,0.819672131148,0.829034635225,0.667326732673,0.983177570093,4.5
trfl,KAlign,0.962345035338,0.962010655548,0.962177845443,0.920114122682,0.962345035338,1.00142450142,0.381402188245,0.488095238095,7.0,702.0,703.0,689.0,0.293394046138,0.250305250305,23.2075471698,2.0,0.962345035338,0.962010655548,0.920114122682,1.00142450142,80.7857142857
egf,KAlign,0.661495624503,0.641837128522,0.651666376512,0.147058823529,0.661495624503,1.07042253521,0.688783219691,0.830188679245,12.0,71.0,76.0,67.0,0.202901491603,0.327464788732,4.98214285714,4.0,0.661495624503,0.641837128522,0.147058823529,1.07042253521,6.91666666667
rnasemam,KAlign,0.866123399302,0.888358208955,0.877240804128,0.619402985075,0.866123399302,0.971428571429,0.578133444705,0.732673267327,6.0,140.0,136.0,125.0,0.0461160595339,0.132142857143,3.17142857143,2.0,0.866123399302,0.888358208955,0.619402985075,0.971428571429,3.5
fabp,KAlign,0.95138216016,0.953883079033,0.952632619596,0.788732394366,0.95138216016,1.00680272109,0.644853061068,0.842519685039,17.0,147.0,148.0,137.0,0.0208849355389,0.102841136455,1.55757575758,1.0,0.95138216016,0.953883079033,0.788732394366,1.00680272109,1.17647058824
cys,KAlign,0.892696012681,0.896522165075,0.894609088878,0.544776119403,0.892696012681,1.03533568905,0.594511260671,0.754807692308,13.0,283.0,293.0,253.0,0.0682872885375,0.209567817342,4.2131147541,3.0,0.892696012681,0.896522165075,0.544776119403,1.03533568905,0.769230769231
il8,KAlign,0.88212069938,0.883865498728,0.882993099054,0.493506493506,0.88212069938,0.975308641975,0.654539898619,0.885245901639,11.0,81.0,79.0,74.0,0.0586260749968,0.150392817059,2.91304347826,1.0,0.88212069938,0.883865498728,0.493506493506,0.975308641975,4.36363636364
RRF,KAlign,0.890210430009,0.900092506938,0.895151468474,0.774193548387,0.890210430009,0.979166666667,0.598179098968,0.653409090909,4.0,192.0,188.0,185.0,0.00312926975171,0.0390625,3.75,4.0,0.890210430009,0.900092506938,0.774193548387,0.979166666667,2.5
igvar-l-Small,KAlign,0.957268722467,0.956847203875,0.957057963171,0.85593220339,0.957268722467,1.0,0.414011748358,0.587155963303,7.0,122.0,122.0,118.0,0.035979035711,0.07962529274,3.4,2.0,0.957268722467,0.956847203875,0.85593220339,1.0,1.28571428571
Rhodanese,KAlign,0.501063829787,0.510845986985,0.505954908386,0.208333333333,0.501063829787,0.99537037037,0.773244035327,0.888,6.0,216.0,215.0,177.0,0.112545730994,0.305555555556,7.33333333333,5.0,0.501063829787,0.510845986985,0.208333333333,0.99537037037,8.41666666667
Pro_CA,KAlign,0.834810636583,0.848484848485,0.841647742534,0.683127572016,0.834810636583,0.985074626866,0.608288055899,0.765625,4.0,268.0,264.0,242.0,0.0732035813106,0.15578358209,8.35,4.0,0.834810636583,0.848484848485,0.683127572016,0.985074626866,11.625
RuBisCO_large_N,KAlign,0.906486486486,0.910917979359,0.908702232923,0.697183098592,0.906486486486,0.980519480519,0.543162702647,0.72972972973,6.0,154.0,151.0,142.0,0.0645528914879,0.138528138528,4.92307692308,5.0,0.906486486486,0.910917979359,0.697183098592,0.980519480519,3.58333333333
Lum_binding,KAlign,0.893542757417,0.899824253076,0.896683505246,0.8,0.893542757417,0.991228070175,0.729374418295,0.804347826087,4.0,114.0,113.0,113.0,0.104156658997,0.105263157895,4.8,3.0,0.893542757417,0.899824253076,0.8,0.991228070175,5.25
tRNA-synt_2b,DiAlign,0.368536853685,0.274365274365,0.321451064025,0.0406976744186,0.368536853685,1.29122055675,0.813060615249,0.882352941176,5.0,467.0,603.0,326.0,0.0583847042407,0.340899357602,8.65217391304,2.0,0.368536853685,0.274365274365,0.0406976744186,1.29122055675,22.2
MHC_II_N,DiAlign,0.587427144047,0.473093042749,0.530260093398,0.0315789473684,0.587427144047,1.42708333333,0.69157746224,0.935897435897,13.0,96.0,137.0,92.0,0.10786644476,0.132211538462,3.11320754717,2.0,0.587427144047,0.473093042749,0.0315789473684,1.42708333333,3.61538461538
oxidored_q6,DiAlign,0.958968347011,0.951162790698,0.955065568854,0.868421052632,0.958968347011,1.01052631579,0.432541212615,0.606299212598,5.0,285.0,288.0,275.0,0.0229642884832,0.0694736842105,3.0,2.0,0.958968347011,0.951162790698,0.868421052632,1.01052631579,1.4
Ald_Xan_dh_1,DiAlign,0.940724946695,0.937128292268,0.938926619482,0.72864321608,0.940724946695,1.0,0.566430042019,0.638709677419,6.0,205.0,205.0,193.0,0.102806155901,0.162601626016,7.40740740741,2.0,0.940724946695,0.937128292268,0.72864321608,1.0,10.8333333333
kunitz,DiAlign,0.8916,0.882772277228,0.887186138614,0.45,0.8916,1.015625,0.621300680491,0.839285714286,10.0,64.0,65.0,60.0,0.0335604628061,0.0984375,1.53658536585,1.0,0.8916,0.882772277228,0.45,1.015625,1.35
rep,DiAlign,0.756962025316,0.758883248731,0.757922637024,0.493333333333,0.756962025316,0.988636363636,0.696524216524,0.813333333333,4.0,88.0,87.0,87.0,0.157259275362,0.173295454545,4.35714285714,4.5,0.756962025316,0.758883248731,0.493333333333,0.988636363636,4.0
cyt5,DiAlign,0.706397896582,0.69723183391,0.701814865246,0.107142857143,0.706397896582,1.03225806452,0.497570671228,0.760563380282,6.0,93.0,96.0,83.0,0.0128688202229,0.123655913978,2.3,2.0,0.706397896582,0.69723183391,0.107142857143,1.03225806452,2.08333333333
blmb,DiAlign,0.454352441614,0.4185136897,0.436433065657,0.116363636364,0.454352441614,1.06104651163,0.794135093584,0.895238095238,6.0,344.0,365.0,266.0,0.0963478015437,0.297480620155,8.18666666667,2.0,0.454352441614,0.4185136897,0.116363636364,1.06104651163,26.75
icd,DiAlign,0.851181791655,0.844283646889,0.847732719272,0.619834710744,0.851181791655,1.01385681293,0.583461582685,0.735465116279,5.0,433.0,439.0,414.0,0.0758115888108,0.152424942263,5.32258064516,2.0,0.851181791655,0.844283646889,0.619834710744,1.01385681293,10.0
ccH,DiAlign,0.876470588235,0.868804664723,0.872637626479,0.745762711864,0.876470588235,1.01538461538,0.652770575865,0.741379310345,4.0,65.0,66.0,63.0,0.0448432425604,0.0846153846154,1.375,1.0,0.876470588235,0.868804664723,0.745762711864,1.01538461538,0.875
sodcu,DiAlign,0.874794069193,0.874505928854,0.874649999023,0.686746987952,0.874794069193,1.01183431953,0.577504625952,0.75,7.0,169.0,171.0,155.0,0.0124338526956,0.0972104818259,2.875,2.0,0.874794069193,0.874505928854,0.686746987952,1.01183431953,1.78571428571
thiored,DiAlign,0.527586206897,0.512133891213,0.519860049055,0.182608695652,0.527586206897,1.00757575758,0.794302357561,0.931506849315,6.0,132.0,133.0,108.0,0.129001350302,0.27398989899,5.5641025641,4.0,0.527586206897,0.512133891213,0.182608695652,1.00757575758,8.41666666667
DEAD,DiAlign,0.649022801303,0.66196013289,0.655491467097,0.512605042017,0.649022801303,0.981900452489,0.703921305539,0.848314606742,4.0,442.0,434.0,409.0,0.384274771591,0.35407239819,18.9696969697,6.0,0.649022801303,0.66196013289,0.512605042017,0.981900452489,7.25
dhfr,DiAlign,0.832271762208,0.809081527348,0.820676644778,0.645161290323,0.832271762208,1.03703703704,0.640414891982,0.748427672956,4.0,189.0,196.0,186.0,0.0797698996164,0.0886243386243,3.04545454545,2.5,0.832271762208,0.809081527348,0.645161290323,1.03703703704,1.25
cytb,DiAlign,0.901893287435,0.872606161532,0.887249724484,0.695652173913,0.901893287435,1.07,0.644403962918,0.733333333333,6.0,100.0,107.0,92.0,0.0586094196965,0.14,3.36,2.0,0.901893287435,0.872606161532,0.695652173913,1.07,4.16666666667
uce,DiAlign,0.886545454545,0.895500459137,0.891022956841,0.518072289157,0.886545454545,1.00543478261,0.659930986623,0.803278688525,13.0,184.0,185.0,164.0,0.0549037087089,0.188127090301,4.20560747664,3.0,0.886545454545,0.895500459137,0.518072289157,1.00543478261,4.19230769231
int,DiAlign,0.804311774461,0.81013363029,0.807222702375,0.618811881188,0.804311774461,0.981735159817,0.774687089415,0.826315789474,5.0,219.0,215.0,208.0,0.0634963122041,0.123287671233,4.35483870968,3.0,0.804311774461,0.81013363029,0.618811881188,0.981735159817,6.8
aadh,DiAlign,0.848455691331,0.830163810958,0.839309751145,0.487528344671,0.848455691331,1.0073800738,0.617725309167,0.811209439528,8.0,542.0,546.0,501.0,0.113301344791,0.234086715867,7.68939393939,3.0,0.848455691331,0.830163810958,0.487528344671,1.0073800738,16.5
fer2,DiAlign,0.768002202946,0.776988438501,0.772495320724,0.327586206897,0.768002202946,0.966386554622,0.546840027063,0.862068965517,13.0,119.0,115.0,106.0,0.0393778586237,0.17323852618,2.85106382979,2.0,0.768002202946,0.776988438501,0.327586206897,0.966386554622,1.15384615385
p450,DiAlign,0.667175008087,0.593748714785,0.630461861436,0.192384769539,0.667175008087,1.404296875,0.792211690466,0.87027027027,12.0,512.0,719.0,456.0,0.0726507764118,0.203125,3.94936708861,2.0,0.667175008087,0.593748714785,0.192384769539,1.404296875,8.79166666667
NTP_transferase,DiAlign,0.672263263936,0.684678522572,0.678470893254,0.444078947368,0.672263263936,0.974276527331,0.676688133147,0.811158798283,4.0,311.0,303.0,292.0,0.0890731271552,0.132636655949,4.85294117647,2.0,0.672263263936,0.684678522572,0.444078947368,0.974276527331,12.75
RuBisCO_large,DiAlign,0.906072252114,0.908586403576,0.907329327845,0.631419939577,0.906072252114,1.0,0.495801500542,0.696666666667,7.0,342.0,342.0,329.0,0.029733857928,0.0639097744361,3.12244897959,1.0,0.906072252114,0.908586403576,0.631419939577,1.0,2.5
annexin,DiAlign,0.996613756614,0.996192088005,0.996402922309,0.987421383648,0.996613756614,1.0,0.428456546658,0.536507936508,6.0,323.0,323.0,323.0,0.00968512989969,0.0180598555212,4.375,5.0,0.996613756614,0.996192088005,0.987421383648,1.0,2.91666666667
fbpase,DiAlign,0.981040086674,0.984239130435,0.982639608554,0.953416149068,0.981040086674,0.988732394366,0.321474752932,0.544554455446,4.0,355.0,351.0,333.0,0.0253630584896,0.0943661971831,10.3076923077,11.0,0.981040086674,0.984239130435,0.953416149068,0.988732394366,5.625
DNA_PPF,DiAlign,0.463414634146,0.37012987013,0.416772252138,0.0610687022901,0.463414634146,1.23664122137,0.674867493739,0.917525773196,4.0,131.0,162.0,118.0,0.0405158083642,0.129770992366,3.09090909091,3.0,0.463414634146,0.37012987013,0.0610687022901,1.23664122137,2.75
PH,DiAlign,0.42,0.364820846906,0.392410423453,0.0,0.42,1.43859649123,0.833790256979,0.957446808511,13.0,228.0,328.0,163.0,0.16198317727,0.463562753036,9.47586206897,6.0,0.42,0.364820846906,0.0,1.43859649123,19.2307692308
glob-Small,DiAlign,0.906862745098,0.886439865836,0.896651305467,0.64,0.906862745098,1.06024096386,0.745815222789,0.857142857143,6.0,166.0,176.0,158.0,0.0547676201048,0.117469879518,4.03448275862,2.0,0.906862745098,0.886439865836,0.64,1.06024096386,6.66666666667
ghf1,DiAlign,0.907799493304,0.902085955763,0.904942724534,0.687872763419,0.907799493304,1.00889679715,0.616057231521,0.769784172662,8.0,562.0,567.0,490.0,0.115453106187,0.207962633452,7.3046875,3.0,0.907799493304,0.902085955763,0.687872763419,1.00889679715,20.4375
intb,DiAlign,0.547632963179,0.498404255319,0.523018609249,0.194968553459,0.547632963179,1.11728395062,0.702234165326,0.941176470588,6.0,162.0,181.0,151.0,0.0854253714939,0.149176954733,2.63636363636,2.0,0.547632963179,0.498404255319,0.194968553459,1.11728395062,1.83333333333
cat3,DiAlign,0.752808988764,0.720430107527,0.736619548145,0.444444444444,0.752808988764,1.07058823529,0.752409548259,0.905,4.0,255.0,273.0,243.0,0.0592210601504,0.0901960784314,2.96774193548,2.0,0.752808988764,0.720430107527,0.444444444444,1.07058823529,4.0
HATPase_c,DiAlign,0.523791250959,0.522788203753,0.523289727356,0.213178294574,0.523791250959,1.00380228137,0.754982275496,0.865168539326,6.0,263.0,264.0,219.0,0.0712854456643,0.2154626109,4.35897435897,2.0,0.523791250959,0.522788203753,0.213178294574,1.00380228137,6.66666666667
ferritin,DiAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.395941660193,0.482352941176,4.0,173.0,173.0,172.0,0.0530027046402,0.0375722543353,4.33333333333,1.0,1.0,1.0,1.0,1.0,0.75
TNF,DiAlign,0.723465703971,0.720863309353,0.722164506662,0.433121019108,0.723465703971,1.0,0.68045391178,0.785714285714,5.0,176.0,176.0,163.0,0.0519417936567,0.15,3.66666666667,1.0,0.723465703971,0.720863309353,0.433121019108,1.0,1.4
RGS,DiAlign,0.781456953642,0.772251308901,0.776854131271,0.580882352941,0.781456953642,1.02027027027,0.666708669355,0.75,4.0,148.0,151.0,147.0,0.0688234665916,0.0945945945946,3.11111111111,2.0,0.781456953642,0.772251308901,0.580882352941,1.02027027027,3.375
asp,DiAlign,0.832953462351,0.809048462405,0.821000962378,0.42513368984,0.832953462351,1.06052631579,0.625086429257,0.751612903226,13.0,380.0,403.0,357.0,0.0356079203998,0.126113360324,2.73245614035,2.0,0.832953462351,0.809048462405,0.42513368984,1.06052631579,3.42307692308
BIR,DiAlign,0.838582677165,0.799249530957,0.818916104061,0.619047619048,0.838582677165,1.01818181818,0.637616691285,0.704545454545,4.0,165.0,168.0,136.0,0.18687617751,0.328787878788,13.5625,6.0,0.838582677165,0.799249530957,0.619047619048,1.01818181818,21.125
aldosered,DiAlign,0.899363697254,0.893082806784,0.896223252019,0.624615384615,0.899363697254,1.00777202073,0.584260852841,0.787072243346,7.0,386.0,389.0,325.0,0.0495230122431,0.19467061436,5.1067961165,3.0,0.899363697254,0.893082806784,0.624615384615,1.00777202073,5.85714285714
lyase_1,DiAlign,0.762707330123,0.703950617284,0.733328973704,0.500994035785,0.762707330123,1.10176125245,0.691226146996,0.84358974359,5.0,511.0,563.0,459.0,0.0333925400111,0.129941291585,5.82456140351,2.0,0.762707330123,0.703950617284,0.500994035785,1.10176125245,16.0
Fapy_DNA_glyco,DiAlign,0.893546240852,0.884716732543,0.889131486697,0.789473684211,0.893546240852,1.01792114695,0.596884675783,0.64,4.0,279.0,284.0,266.0,0.010983867393,0.0600358422939,3.35,1.5,0.893546240852,0.884716732543,0.789473684211,1.01792114695,1.0
tms,DiAlign,0.95285935085,0.944465721946,0.948662536398,0.828070175439,0.95285935085,1.02801120448,0.540818317462,0.631782945736,5.0,357.0,367.0,316.0,0.0681752457675,0.201680672269,10.0,7.0,0.95285935085,0.944465721946,0.828070175439,1.02801120448,1.3
Ribosomal_L6_D,DiAlign,0.607902735562,0.456621004566,0.532261870064,0.191489361702,0.607902735562,1.43689320388,0.821860771164,0.898550724638,4.0,103.0,148.0,93.0,0.100075557245,0.184466019417,4.0,3.0,0.607902735562,0.456621004566,0.191489361702,1.43689320388,5.0
AAA,DiAlign,0.483182936833,0.384464751958,0.433823844396,0.239766081871,0.483182936833,1.1976744186,0.716374451362,0.838983050847,4.0,430.0,515.0,408.0,0.242441466855,0.26976744186,8.43636363636,2.0,0.483182936833,0.384464751958,0.239766081871,1.1976744186,2.875
